item_id,shelf_life_days,perishability,confidence,storage_type,notes,avg_gap_days
622469,1,high,high,refrigerated,sandwiches fresh,1.5338983050847457
622472,365,low,high,dry,coffee/tea/hot drinks,1.6822429906542056
622474,365,low,high,dry,coffee/tea/hot drinks,1.5384615384615383
622475,365,low,high,dry,coffee/tea/hot drinks,1.2569444444444444
622478,90,low,high,frozen,frozen fried items,2.180722891566265
622479,365,low,high,dry,coffee/tea/hot drinks,2.727272727272727
622480,365,low,high,dry,coffee/tea/hot drinks,2.108433734939759
622484,365,low,high,ambient,alcoholic beverages,1.371212121212121
622486,365,low,high,dry,coffee/tea/hot drinks,1.3407407407407408
622490,3,medium,high,refrigerated,processed meat,1.1602564102564104
622493,3,medium,high,refrigerated,bread fresh,1.1383647798742138
622494,365,low,high,dry,coffee/tea/hot drinks,1.1104294478527608
622495,365,low,high,dry,coffee/tea/hot drinks,1.117283950617284
622496,365,low,high,ambient,alcoholic beverages,1.371212121212121
622497,365,low,high,ambient,alcoholic beverages,1.882978723404256
622498,2,high,high,refrigerated,meat fresh,2.081395348837209
622500,1,high,high,refrigerated,wraps/kebab fresh,1.7075471698113207
622504,2,high,high,refrigerated,meat fresh,1.4836065573770492
622509,365,low,high,ambient,soft drinks,1.6071428571428572
622534,90,medium,high,frozen,meat frozen,2.537313432835821
622798,60,medium,high,frozen,sandwiches frozen,1.096969696969697
622799,60,medium,high,frozen,sandwiches frozen,1.083832335329341
622800,60,medium,high,frozen,sandwiches frozen,1.0773809523809523
622801,60,medium,high,frozen,sandwiches frozen,2.966666666666667
622802,60,medium,high,frozen,sandwiches frozen,1.2328767123287672
622803,60,medium,high,frozen,sandwiches frozen,3.1818181818181817
622804,3,high,high,refrigerated,fresh salads/vegetables,4.285714285714286
622805,90,medium,high,frozen,meat frozen,2.3205128205128207
622806,60,medium,high,frozen,sandwiches frozen,11.642857142857142
622807,60,medium,high,frozen,sandwiches frozen,4.641025641025641
622808,60,medium,high,frozen,sandwiches frozen,7.818181818181818
622809,60,medium,high,frozen,sandwiches frozen,7.260869565217392
622810,60,medium,high,frozen,sandwiches frozen,2.0454545454545454
622813,90,medium,high,frozen,meat frozen,12.5
622814,90,medium,high,frozen,meat frozen,1.2066666666666668
628873,365,low,high,dry,coffee/tea/hot drinks,3.56
629046,365,low,high,ambient,soft drinks,3.612244897959184
629058,3,medium,high,refrigerated,bread fresh,2.269230769230769
629059,3,medium,high,refrigerated,bread fresh,2.011111111111111
629060,3,medium,high,refrigerated,bread fresh,1.175324675324675
629335,3,medium,high,refrigerated,bread fresh,1.7821782178217822
629336,3,medium,high,refrigerated,bread fresh,1.935483870967742
629337,2,high,high,refrigerated,meat fresh,1.8
629339,365,low,high,ambient,alcoholic beverages,1.9662921348314608
629340,365,low,high,dry,coffee/tea/hot drinks,2.78688524590164
629341,3,medium,high,refrigerated,processed meat,2.3783783783783785
629342,365,low,high,dry,coffee/tea/hot drinks,2.1686746987951806
629343,365,low,high,dry,coffee/tea/hot drinks,1.967032967032967
629344,365,low,high,ambient,alcoholic beverages,2.057471264367816
629346,365,low,high,ambient,soft drinks,1.512605042016807
629348,365,low,high,ambient,soft drinks,1.6071428571428572
629349,90,medium,high,frozen,meat frozen,2.4788732394366195
629352,7,medium,high,refrigerated,dairy/eggs,1.8
629353,1,high,high,refrigerated,sandwiches fresh,1.9444444444444444
629355,365,low,high,dry,coffee/tea/hot drinks,1.8265306122448977
629356,365,low,high,dry,coffee/tea/hot drinks,2.293333333333333
629357,1,high,high,refrigerated,sandwiches fresh,2.3684210526315788
629361,60,medium,high,frozen,sandwiches frozen,1.7549019607843137
629362,7,medium,high,refrigerated,dairy/eggs,2.646153846153846
629373,365,low,high,dry,coffee/tea/hot drinks,2.1948051948051948
631943,90,medium,high,frozen,meat frozen,1.925531914893617
631975,60,medium,high,frozen,seafood frozen,4.857142857142857
633282,365,low,high,dry,coffee/tea/hot drinks,3.95
633283,365,low,high,dry,coffee/tea/hot drinks,4.305555555555555
634392,1,high,medium,refrigerated,ready-to-eat meals,13.727272727272728
634396,1,high,medium,refrigerated,ready-to-eat meals,21.857142857142858
635405,180,low,high,ambient,shelf-stable snacks,2.7301587301587302
636767,30,low,medium,dry,pastries shelf-stable,10.5
638292,60,medium,high,frozen,wraps/kebab frozen,4.256410256410256
638304,60,medium,high,frozen,wraps/kebab frozen,5.806451612903226
638311,90,medium,high,frozen,meat frozen,5.65625
638320,365,low,high,dry,coffee/tea/hot drinks,3.6666666666666665
638324,60,medium,high,frozen,sandwiches frozen,4.914285714285715
638346,2,high,high,refrigerated,meat fresh,2.011111111111111
638350,90,medium,high,frozen,meat frozen,3.175438596491228
638352,90,medium,high,frozen,meat frozen,4.023809523809524
638356,90,medium,high,frozen,meat frozen,4.903225806451613
638366,365,low,high,dry,coffee/tea/hot drinks,2.0588235294117645
638367,365,low,high,dry,coffee/tea/hot drinks,2.590909090909091
638368,365,low,high,dry,coffee/tea/hot drinks,2.234567901234568
638370,2,high,high,refrigerated,meat fresh,1.6666666666666667
638380,1,high,high,refrigerated,sandwiches fresh,1.7575757575757576
638381,2,high,high,refrigerated,meat fresh,3.2
638386,2,high,high,refrigerated,meat fresh,2.180722891566265
638388,365,low,high,ambient,soft drinks,1.3407407407407408
638764,2,high,high,refrigerated,fresh pizza,2.3194444444444446
638778,365,low,high,ambient,soft drinks,1.335820895522388
638779,365,low,high,ambient,soft drinks,3.320754716981132
638787,60,medium,high,frozen,wraps/kebab frozen,3.30188679245283
638806,2,high,high,refrigerated,fresh pizza,2.513888888888889
638819,2,high,high,refrigerated,fresh pizza,1.0402298850574712
638848,365,low,high,ambient,alcoholic beverages,1.0710059171597632
638855,1,high,high,refrigerated,wraps/kebab fresh,3.320754716981132
638872,2,high,high,refrigerated,meat fresh,1.5299145299145298
638890,1,high,high,refrigerated,wraps/kebab fresh,1.13125
638904,365,low,high,dry,coffee/tea/hot drinks,1.1111111111111112
638905,365,low,high,dry,coffee/tea/hot drinks,1.1455696202531649
638933,365,low,high,ambient,soft drinks,2.2467532467532467
638935,365,low,high,ambient,soft drinks,3.175438596491228
638950,365,low,high,ambient,alcoholic beverages,2.901639344262295
639857,60,medium,high,frozen,processed meat frozen,3.3461538461538463
640478,90,medium,high,frozen,meat frozen,9.526315789473683
640693,365,low,high,ambient,alcoholic beverages,17.9
640711,90,medium,high,frozen,meat frozen,9.352941176470589
640738,365,low,high,dry,coffee/tea/hot drinks,5.027777777777778
640761,365,low,high,dry,coffee/tea/hot drinks,13.083333333333334
641002,365,low,high,dry,coffee/tea/hot drinks,22.125
641052,365,low,high,dry,coffee/tea/hot drinks,17.714285714285715
641087,365,low,high,ambient,alcoholic beverages,2.701492537313433
641100,365,low,high,ambient,alcoholic beverages,5.0
641113,365,low,high,ambient,soft drinks,2.5211267605633805
641139,365,low,high,ambient,alcoholic beverages,27.0
641144,365,low,high,dry,coffee/tea/hot drinks,3.62
641220,365,low,high,ambient,alcoholic beverages,12.428571428571429
641475,14,medium,high,refrigerated,cheese,999.0
641476,90,medium,high,frozen,meat frozen,999.0
641479,90,low,high,frozen,frozen fried items,85.0
641488,60,medium,high,frozen,sandwiches frozen,28.0
641492,60,medium,high,frozen,sandwiches frozen,999.0
641498,60,medium,high,frozen,sandwiches frozen,21.285714285714285
641501,90,medium,high,frozen,meat frozen,61.0
641504,60,medium,high,frozen,sandwiches frozen,39.0
641505,60,medium,high,frozen,sandwiches frozen,999.0
641507,60,medium,high,frozen,sandwiches frozen,999.0
641508,60,medium,high,frozen,sandwiches frozen,132.0
641509,60,medium,high,frozen,sandwiches frozen,999.0
641510,365,low,high,dry,coffee/tea/hot drinks,34.333333333333336
641520,60,medium,medium,frozen,pasta/rice frozen,999.0
641521,60,medium,medium,frozen,pasta/rice frozen,999.0
641527,60,medium,high,frozen,seafood frozen,999.0
641533,365,low,high,dry,coffee/tea/hot drinks,45.5
641536,365,low,high,dry,coffee/tea/hot drinks,999.0
641541,365,low,high,ambient,soft drinks,22.666666666666668
641545,365,low,high,ambient,soft drinks,66.5
643700,14,medium,high,refrigerated,cheese,7.0
645245,365,low,high,ambient,alcoholic beverages,5.53125
646437,365,low,high,dry,coffee/tea/hot drinks,4.425
646446,365,low,high,dry,coffee/tea/hot drinks,999.0
646448,365,low,high,dry,coffee/tea/hot drinks,999.0
646457,365,low,high,ambient,alcoholic beverages,24.0
646609,30,low,medium,dry,pastries shelf-stable,29.4
647623,1,high,high,refrigerated,wraps/kebab fresh,1.096969696969697
647635,1,high,high,refrigerated,wraps/kebab fresh,2.3205128205128207
647638,365,low,high,ambient,alcoholic beverages,1.0903614457831323
647639,365,low,high,ambient,alcoholic beverages,2.838709677419355
647643,2,high,high,refrigerated,meat fresh,1.6759259259259258
648908,7,low,high,dry,bread products,3.423076923076923
648909,7,low,high,dry,bread products,4.190476190476191
648914,365,low,high,dry,coffee/tea/hot drinks,6.730769230769231
648915,365,low,high,dry,coffee/tea/hot drinks,7.291666666666667
648916,365,low,high,ambient,alcoholic beverages,4.285714285714286
648918,365,low,high,dry,coffee/tea/hot drinks,1.5739130434782609
648919,60,medium,high,frozen,processed meat frozen,2.125
648921,365,low,high,ambient,alcoholic beverages,3.75
648924,1,high,high,refrigerated,sandwiches fresh,1.8854166666666667
648926,1,high,high,refrigerated,sandwiches fresh,1.846938775510204
648927,1,high,high,refrigerated,sandwiches fresh,2.636363636363636
648930,1,high,high,refrigerated,sandwiches fresh,1.836734693877551
648932,1,high,high,refrigerated,sandwiches fresh,1.504201680672269
648933,90,low,high,frozen,frozen fried items,1.4031007751937985
648934,90,low,high,frozen,frozen fried items,1.371212121212121
648936,90,medium,high,frozen,meat frozen,3.203703703703704
648941,365,low,high,dry,coffee/tea/hot drinks,1.3923076923076922
648943,1,high,high,refrigerated,seafood fresh,3.5098039215686274
648944,1,high,high,refrigerated,seafood fresh,2.2222222222222223
648945,1,high,high,refrigerated,seafood fresh,4.461538461538462
648950,1,high,high,refrigerated,wraps/kebab fresh,2.983050847457627
648951,365,low,high,ambient,alcoholic beverages,1.7075471698113207
648967,365,low,high,ambient,soft drinks,1.6160714285714286
648971,365,low,high,ambient,alcoholic beverages,1.9673913043478264
648972,365,low,high,ambient,alcoholic beverages,3.4705882352941178
648976,7,medium,high,refrigerated,dairy/eggs,2.796875
650357,365,low,high,ambient,alcoholic beverages,1.7727272727272727
654961,90,low,high,frozen,frozen fried items,1.6363636363636365
654990,365,low,high,dry,coffee/tea/hot drinks,1.5
655031,180,low,high,ambient,shelf-stable snacks,1.6422018348623852
655140,90,medium,high,frozen,meat frozen,3.4150943396226414
655229,1,high,medium,refrigerated,ready-to-eat meals,2.3972602739726026
655310,1,high,medium,refrigerated,ready-to-eat meals,1.6160714285714286
655320,1,high,medium,refrigerated,ready-to-eat meals,2.1219512195121952
655549,180,low,high,ambient,shelf-stable snacks,1.7938144329896908
656155,365,low,high,ambient,alcoholic beverages,1.2569444444444444
656206,2,high,high,refrigerated,meat fresh,1.6454545454545455
656215,2,high,high,refrigerated,fresh pizza,2.278481012658228
656231,2,high,high,refrigerated,fresh pizza,1.2569444444444444
656244,365,low,high,ambient,alcoholic beverages,1.1986754966887416
656245,365,low,high,ambient,alcoholic beverages,1.9673913043478264
656251,90,low,high,frozen,frozen fried items,2.1463414634146343
656255,2,high,high,refrigerated,meat fresh,1.226027397260274
656259,1,high,high,refrigerated,wraps/kebab fresh,2.104651162790698
656270,90,low,high,frozen,frozen fried items,1.9673913043478264
656276,1,high,high,refrigerated,wraps/kebab fresh,1.4836065573770492
656283,1,high,high,refrigerated,sandwiches fresh,2.234567901234568
656288,365,low,high,dry,coffee/tea/hot drinks,1.117283950617284
656289,365,low,high,dry,coffee/tea/hot drinks,1.117283950617284
656310,365,low,high,dry,coffee/tea/hot drinks,1.3014705882352942
656426,1,high,medium,refrigerated,ready-to-eat meals,23.33333333333333
656466,90,medium,high,frozen,meat frozen,2.458333333333333
656688,365,low,high,dry,coffee/tea/hot drinks,1.2162162162162162
656692,1,high,high,refrigerated,sandwiches fresh,1.4285714285714286
656698,1,high,medium,refrigerated,ready-to-eat meals,1.3740458015267176
656709,365,low,high,ambient,soft drinks,1.3235294117647058
656713,365,low,high,ambient,soft drinks,1.3636363636363635
656716,365,low,high,dry,coffee/tea/hot drinks,1.25
656717,365,low,high,dry,coffee/tea/hot drinks,1.2162162162162162
656720,365,low,high,dry,coffee/tea/hot drinks,1.313868613138686
656721,365,low,high,dry,coffee/tea/hot drinks,1.2949640287769784
656722,365,low,high,dry,coffee/tea/hot drinks,1.2162162162162162
656723,365,low,high,dry,coffee/tea/hot drinks,1.2162162162162162
656724,365,low,high,dry,coffee/tea/hot drinks,1.4206349206349207
656726,365,low,high,dry,coffee/tea/hot drinks,1.267605633802817
656728,365,low,high,dry,coffee/tea/hot drinks,1.2587412587412588
656735,1,high,high,refrigerated,seafood fresh,1.3333333333333333
656739,1,high,high,refrigerated,sandwiches fresh,1.3636363636363635
656740,1,high,high,refrigerated,sandwiches fresh,1.3740458015267176
657204,365,low,high,ambient,soft drinks,1.4457831325301205
657751,1,high,high,refrigerated,sandwiches fresh,1.696078431372549
658024,365,low,high,ambient,soft drinks,2.2948717948717947
658048,2,high,high,refrigerated,meat fresh,1.2312925170068028
658058,365,low,high,ambient,alcoholic beverages,1.7403846153846154
658363,1,high,high,refrigerated,sandwiches fresh,1.8041237113402064
658447,3,high,high,refrigerated,fresh salads/vegetables,1.4672131147540983
658459,3,medium,high,refrigerated,bread fresh,1.967032967032967
658834,14,medium,high,refrigerated,sauces/condiments,3.617021276595745
658842,180,low,high,ambient,shelf-stable snacks,2.0588235294117645
660406,180,low,high,ambient,shelf-stable snacks,1.1528662420382163
662094,3,high,high,refrigerated,fresh salads/vegetables,3.6666666666666665
662095,90,low,high,frozen,frozen fried items,4.375
662151,60,medium,high,frozen,seafood frozen,4.666666666666667
662159,3,high,high,refrigerated,fresh salads/vegetables,8.2
662177,60,medium,high,frozen,seafood frozen,3.975609756097561
662180,60,medium,high,frozen,seafood frozen,11.357142857142858
662185,90,medium,high,frozen,meat frozen,9.294117647058824
662236,2,high,high,refrigerated,meat fresh,3.175438596491228
662258,14,medium,high,refrigerated,sauces/condiments,2.838709677419355
662259,365,low,high,dry,coffee/tea/hot drinks,6.769230769230769
662266,180,low,high,ambient,shelf-stable snacks,1.1042944785276074
666091,365,low,high,dry,coffee/tea/hot drinks,1.1830065359477124
666136,60,medium,high,frozen,sandwiches frozen,4.9393939393939394
666154,365,low,high,dry,coffee/tea/hot drinks,2.1341463414634148
666163,365,low,high,dry,coffee/tea/hot drinks,2.189873417721519
666271,3,high,high,refrigerated,fresh salads/vegetables,4.351351351351352
666272,3,high,high,refrigerated,fresh salads/vegetables,5.733333333333333
666276,60,medium,high,frozen,sandwiches frozen,7.842105263157895
666283,1,high,high,refrigerated,sandwiches fresh,3.617021276595745
666284,1,high,high,refrigerated,sandwiches fresh,3.897435897435898
666295,365,low,high,dry,coffee/tea/hot drinks,1.904255319148936
666296,365,low,high,dry,coffee/tea/hot drinks,1.904255319148936
666300,365,low,high,ambient,soft drinks,2.608695652173913
666305,365,low,high,ambient,soft drinks,2.1645569620253164
666388,7,low,high,dry,bread products,9.529411764705882
666604,1,high,high,refrigerated,sandwiches fresh,2.486111111111111
667254,365,low,high,dry,coffee/tea/hot drinks,4.317073170731708
667275,365,low,high,ambient,alcoholic beverages,1.8526315789473684
667285,14,medium,high,refrigerated,cheese,5.65625
667286,14,medium,high,refrigerated,cheese,5.866666666666666
667289,60,medium,high,frozen,sandwiches frozen,4.414634146341464
667291,1,high,high,refrigerated,wraps/kebab fresh,2.3421052631578947
667296,2,high,high,refrigerated,meat fresh,3.125
667299,2,high,high,refrigerated,meat fresh,5.176470588235294
667302,365,low,high,dry,coffee/tea/hot drinks,2.2948717948717947
667303,365,low,high,dry,coffee/tea/hot drinks,2.1294117647058823
669006,3,medium,high,refrigerated,bread fresh,1.5384615384615383
66938,365,low,high,dry,coffee/tea/hot drinks,999.0
672927,90,medium,high,frozen,pizza (frozen/long shelf),15.714285714285714
672939,90,medium,high,frozen,pizza (frozen/long shelf),23.0
672951,90,medium,high,frozen,pizza (frozen/long shelf),7.684210526315789
672954,90,medium,high,frozen,pizza (frozen/long shelf),24.5
672977,60,medium,high,frozen,wraps/kebab frozen,21.6
672983,60,medium,high,frozen,sandwiches frozen,55.0
672984,90,medium,high,frozen,meat frozen,20.666666666666668
672990,90,medium,high,frozen,meat frozen,10.6
672996,90,low,high,frozen,frozen fried items,9.0
673120,365,low,high,ambient,alcoholic beverages,1.5517241379310345
674946,2,high,high,refrigerated,fresh pizza,2.574468085106383
674971,1,high,high,refrigerated,wraps/kebab fresh,2.4615384615384617
674992,60,medium,medium,frozen,pasta/rice frozen,4.916666666666667
674999,2,high,high,refrigerated,meat fresh,3.113636363636364
675004,1,high,high,refrigerated,wraps/kebab fresh,3.176470588235294
675014,60,medium,high,frozen,wraps/kebab frozen,3.941176470588236
675021,90,low,high,frozen,frozen fried items,2.767857142857143
675024,60,medium,high,frozen,sandwiches frozen,5.842105263157895
675044,90,medium,high,frozen,meat frozen,8.235294117647058
675046,90,medium,high,frozen,meat frozen,8.5625
678701,365,low,high,ambient,soft drinks,4.275
679276,365,low,high,ambient,soft drinks,2.278481012658228
679279,365,low,high,ambient,soft drinks,1.2094594594594594
679281,365,low,high,ambient,soft drinks,2.0
679283,3,medium,high,refrigerated,bread fresh,1.9444444444444444
679344,365,low,high,dry,coffee/tea/hot drinks,1.7378640776699028
684228,60,medium,high,frozen,sandwiches frozen,20.0
684309,7,low,high,dry,bread products,1.8421052631578947
684312,7,low,high,dry,bread products,23.5
684314,7,low,high,dry,bread products,9.058823529411764
684317,365,low,high,dry,coffee/tea/hot drinks,1.7676767676767675
684328,90,medium,high,frozen,pizza (frozen/long shelf),1.9662921348314608
684347,365,low,high,ambient,alcoholic beverages,4.685714285714286
684372,60,medium,high,frozen,sandwiches frozen,1.7156862745098038
684378,60,medium,high,frozen,sandwiches frozen,1.7857142857142858
684386,60,medium,high,frozen,sandwiches frozen,1.9662921348314608
684464,3,high,high,refrigerated,fresh salads/vegetables,1.699029126213592
684872,90,low,high,frozen,frozen fried items,16.6
684876,3,high,high,refrigerated,fresh salads/vegetables,14.88888888888889
684878,1,high,medium,refrigerated,ready-to-eat meals,3.7083333333333335
684880,1,high,medium,refrigerated,ready-to-eat meals,30.5
684884,1,high,medium,refrigerated,ready-to-eat meals,20.285714285714285
684885,1,high,medium,refrigerated,ready-to-eat meals,10.5
684888,1,high,medium,refrigerated,ready-to-eat meals,31.2
684889,1,high,medium,refrigerated,ready-to-eat meals,22.33333333333333
684897,60,medium,high,frozen,seafood frozen,56.0
684901,2,high,high,refrigerated,meat fresh,7.5
684905,60,medium,high,frozen,seafood frozen,70.0
684946,365,low,high,dry,coffee/tea/hot drinks,21.0
684948,365,low,high,dry,coffee/tea/hot drinks,18.375
684967,14,medium,high,refrigerated,sauces/condiments,35.666666666666664
684973,365,low,high,ambient,soft drinks,46.333333333333336
685985,7,medium,high,refrigerated,fresh juice/smoothie,7.0
686019,365,low,high,dry,coffee/tea/hot drinks,5.821428571428571
686356,365,low,high,ambient,soft drinks,2.123456790123457
686367,365,low,high,ambient,soft drinks,4.941176470588236
686383,365,low,high,dry,coffee/tea/hot drinks,12.4
686400,365,low,high,ambient,soft drinks,8.055555555555555
686437,365,low,high,dry,coffee/tea/hot drinks,999.0
686442,365,low,high,dry,coffee/tea/hot drinks,999.0
686463,30,low,medium,dry,pastries shelf-stable,999.0
689412,365,low,high,ambient,alcoholic beverages,3.0701754385964914
693329,365,low,high,dry,coffee/tea/hot drinks,1.7572815533980584
693331,365,low,high,dry,coffee/tea/hot drinks,1.5338983050847457
693336,365,low,high,dry,coffee/tea/hot drinks,1.8222222222222224
693337,365,low,high,dry,coffee/tea/hot drinks,1.3185185185185184
693338,365,low,high,dry,coffee/tea/hot drinks,1.4031007751937985
693339,365,low,high,dry,coffee/tea/hot drinks,2.536231884057971
693340,365,low,high,dry,coffee/tea/hot drinks,1.13125
693341,365,low,high,dry,coffee/tea/hot drinks,1.587719298245614
693349,365,low,high,dry,coffee/tea/hot drinks,2.1686746987951806
693594,365,low,high,dry,coffee/tea/hot drinks,2.567164179104477
693595,365,low,high,dry,coffee/tea/hot drinks,2.1951219512195124
693597,365,low,high,dry,coffee/tea/hot drinks,2.585714285714286
693601,365,low,high,dry,coffee/tea/hot drinks,1.2080536912751678
693637,365,low,high,dry,coffee/tea/hot drinks,1.3923076923076922
694016,2,medium,medium,refrigerated,pasta/rice fresh,1.4655172413793105
694988,90,medium,high,frozen,pizza (frozen/long shelf),5.59375
694989,2,high,high,refrigerated,fresh pizza,4.2682926829268295
694991,90,medium,high,frozen,pizza (frozen/long shelf),4.638888888888889
695005,90,medium,high,frozen,meat frozen,5.666666666666667
695007,2,high,high,refrigerated,meat fresh,3.549019607843137
695010,2,high,high,refrigerated,meat fresh,2.0352941176470587
695023,7,medium,high,refrigerated,dairy/eggs,4.095238095238095
695025,1,high,high,refrigerated,wraps/kebab fresh,1.946236559139785
695032,365,low,high,dry,coffee/tea/hot drinks,1.40625
695033,2,high,high,refrigerated,meat fresh,2.2911392405063293
695037,60,medium,high,frozen,wraps/kebab frozen,3.851063829787234
695041,90,medium,high,frozen,meat frozen,4.7631578947368425
695044,60,medium,high,frozen,sandwiches frozen,5.7
695047,1,high,high,refrigerated,sandwiches fresh,4.605263157894737
695049,60,medium,high,frozen,sandwiches frozen,2.796875
695058,365,low,high,dry,coffee/tea/hot drinks,6.0
695468,365,low,high,dry,coffee/tea/hot drinks,2.0689655172413794
695471,365,low,high,dry,coffee/tea/hot drinks,3.2452830188679247
695472,365,low,high,dry,coffee/tea/hot drinks,2.0930232558139537
695473,365,low,high,dry,coffee/tea/hot drinks,2.2222222222222223
695474,365,low,high,dry,coffee/tea/hot drinks,5.566666666666666
695475,365,low,high,dry,coffee/tea/hot drinks,5.117647058823529
695480,365,low,high,dry,coffee/tea/hot drinks,2.2098765432098766
695481,365,low,high,dry,coffee/tea/hot drinks,2.3376623376623376
695482,365,low,high,dry,coffee/tea/hot drinks,2.9344262295081966
695483,365,low,high,dry,coffee/tea/hot drinks,2.647058823529412
695485,90,medium,high,frozen,meat frozen,4.390243902439025
695489,365,low,high,ambient,soft drinks,2.870967741935484
695493,60,medium,high,frozen,sandwiches frozen,4.694444444444445
695494,60,medium,high,frozen,wraps/kebab frozen,2.1951219512195124
695496,3,high,high,refrigerated,fresh salads/vegetables,6.923076923076923
695498,7,low,high,dry,bread products,3.0
695499,7,low,high,dry,bread products,2.0454545454545454
695500,30,low,medium,dry,pastries shelf-stable,2.142857142857143
695501,90,medium,high,frozen,meat frozen,4.2682926829268295
696185,2,high,high,refrigerated,meat fresh,1.0773809523809523
696229,2,high,high,refrigerated,meat fresh,1.2397260273972603
696428,365,low,high,dry,coffee/tea/hot drinks,1.096969696969697
696481,365,low,high,dry,coffee/tea/hot drinks,1.925531914893617
696584,3,high,high,refrigerated,fresh salads/vegetables,1.8842105263157896
696743,1,high,medium,refrigerated,ready-to-eat meals,2.2857142857142856
696983,365,low,high,dry,coffee/tea/hot drinks,1.0778443113772456
697135,180,low,high,ambient,shelf-stable snacks,4.972222222222222
69792,14,medium,high,refrigerated,sauces/condiments,13.0
699534,1,high,high,refrigerated,wraps/kebab fresh,1.818181818181818
699972,365,low,high,ambient,alcoholic beverages,1.0714285714285714
699980,365,low,high,ambient,alcoholic beverages,1.5584415584415583
699986,365,low,high,ambient,alcoholic beverages,1.9672131147540983
700051,365,low,high,ambient,alcoholic beverages,1.1442307692307692
702136,365,low,high,ambient,alcoholic beverages,999.0
702150,365,low,high,dry,coffee/tea/hot drinks,999.0
702169,365,low,high,dry,coffee/tea/hot drinks,17.88888888888889
708130,180,low,high,ambient,shelf-stable snacks,2.2911392405063293
708162,180,low,high,ambient,shelf-stable snacks,2.011111111111111
708171,180,low,high,ambient,shelf-stable snacks,1.1383647798742138
708176,180,low,high,ambient,shelf-stable snacks,1.222972972972973
712126,2,high,high,refrigerated,meat fresh,1.2741935483870968
712130,365,low,high,ambient,soft drinks,1.869047619047619
712254,3,high,high,refrigerated,fresh salads/vegetables,5.625
716632,365,low,high,ambient,alcoholic beverages,1.0
716633,365,low,high,ambient,alcoholic beverages,1.2397260273972603
716634,365,low,high,ambient,alcoholic beverages,2.0
716635,365,low,high,ambient,alcoholic beverages,1.5486725663716814
716639,365,low,high,ambient,alcoholic beverages,12.166666666666666
716642,365,low,high,ambient,soft drinks,1.167741935483871
716643,90,medium,high,frozen,meat frozen,4.861111111111111
716644,90,medium,high,frozen,meat frozen,999.0
716646,7,medium,high,refrigerated,fresh juice/smoothie,7.238095238095238
716649,365,low,high,ambient,alcoholic beverages,999.0
716655,2,medium,medium,refrigerated,pasta/rice fresh,3.0
716661,365,low,high,dry,coffee/tea/hot drinks,33.666666666666664
716662,180,low,high,ambient,shelf-stable snacks,4.666666666666667
716675,60,medium,high,frozen,sandwiches frozen,2.333333333333333
716676,60,medium,medium,frozen,pasta/rice frozen,7.0
716677,365,low,high,dry,coffee/tea/hot drinks,18.375
716678,365,low,high,dry,coffee/tea/hot drinks,6.074074074074074
716679,365,low,high,dry,coffee/tea/hot drinks,17.0
716680,365,low,high,dry,coffee/tea/hot drinks,8.117647058823529
716681,365,low,high,ambient,soft drinks,5.5
716682,60,medium,high,frozen,sandwiches frozen,2.0348837209302326
716683,1,high,medium,refrigerated,ready-to-eat meals,70.0
716757,2,high,high,refrigerated,fresh pizza,2.8095238095238093
716776,90,medium,high,frozen,pizza (frozen/long shelf),3.934782608695652
716795,90,medium,high,frozen,pizza (frozen/long shelf),6.068965517241379
716800,60,medium,high,frozen,wraps/kebab frozen,4.048780487804878
716816,2,high,high,refrigerated,meat fresh,2.046511627906977
716820,365,low,high,ambient,alcoholic beverages,4.909090909090909
716822,60,medium,high,frozen,sandwiches frozen,7.818181818181818
716823,60,medium,high,frozen,sandwiches frozen,7.0
716824,1,high,high,refrigerated,sandwiches fresh,4.309523809523809
716825,60,medium,high,frozen,sandwiches frozen,3.6458333333333335
716827,365,low,high,dry,coffee/tea/hot drinks,1.901098901098901
716828,365,low,high,dry,coffee/tea/hot drinks,1.5083333333333333
716830,365,low,high,dry,coffee/tea/hot drinks,1.89247311827957
716847,365,low,high,dry,coffee/tea/hot drinks,7.736842105263157
716848,90,medium,high,frozen,meat frozen,13.272727272727272
716849,1,high,medium,refrigerated,ready-to-eat meals,9.38888888888889
716852,365,low,high,dry,coffee/tea/hot drinks,6.0
716890,365,low,high,ambient,alcoholic beverages,6.833333333333333
716891,3,medium,high,refrigerated,processed meat,3.3076923076923075
716893,365,low,high,ambient,alcoholic beverages,5.6
716894,365,low,high,dry,coffee/tea/hot drinks,4.928571428571429
716895,60,medium,high,frozen,sandwiches frozen,5.916666666666667
716896,365,low,high,ambient,alcoholic beverages,4.0625
716899,90,medium,high,frozen,meat frozen,8.428571428571429
716900,2,high,high,refrigerated,meat fresh,1.871794871794872
716901,365,low,high,dry,coffee/tea/hot drinks,2.142857142857143
716902,365,low,high,dry,coffee/tea/hot drinks,999.0
716934,365,low,high,dry,coffee/tea/hot drinks,8.076923076923077
716939,365,low,high,ambient,alcoholic beverages,1.3211678832116789
716940,365,low,high,ambient,alcoholic beverages,1.7333333333333334
716941,365,low,high,ambient,soft drinks,2.011111111111111
716946,365,low,high,dry,coffee/tea/hot drinks,2.2911392405063293
716949,365,low,high,ambient,alcoholic beverages,3.954545454545455
716953,180,low,high,ambient,shelf-stable snacks,17.2
716954,180,low,high,ambient,shelf-stable snacks,14.0
