item_id,title,avg_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
5995086,,126.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995087,,5.69,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995125,,5.19,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995126,,5.32,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995127,,56.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995128,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995129,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995130,,109.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995131,,112.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995132,,12.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995133,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995134,,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995135,,12.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995136,,17.12,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995137,,4.79,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995138,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995139,,72.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995141,,26.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995143,,3.45,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995144,,3.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995145,,4.46,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995147,,11.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995148,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995149,,9.44,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995150,,13.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995151,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995152,,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995153,,2.01,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995154,,78.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995155,,6.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995236,,2.51,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995237,,6.21,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995244,,6.32,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995245,,11.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995246,,5.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995247,,13.36,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995248,,15.9,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995249,,13.89,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995250,,1.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995259,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995261,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995263,,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995269,,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995270,,2.52,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995271,,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995273,,8.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995392,,2.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995393,,10.36,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995394,,16.22,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995395,,1.11,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995396,,4.92,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995397,,2.9,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995398,,1.82,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995399,,5.26,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995400,,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995401,,43.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995402,,22.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995403,,6.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995404,,6.52,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995405,,2.56,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995406,,17.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995407,,13.1,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995408,,5.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995409,,6.1,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995410,,15.3,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995411,,3.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995412,,19.62,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995413,,4.07,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995414,,3.95,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995415,,10.94,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995416,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995417,,23.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995418,,18.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995419,,18.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995420,,7.95,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995421,,2.97,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995422,,9.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995423,,7.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995424,,7.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995425,,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995426,,17.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995427,,8.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995428,,8.88,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995429,,4.32,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995430,,12.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995431,,12.69,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995432,,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995433,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995434,,6.64,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995435,,18.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995436,,11.27,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995437,,11.93,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995438,,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995439,,43.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995440,,40.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995442,,4.59,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995443,,1.66,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995444,,6.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995445,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995446,,4.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995447,,7.52,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995448,,11.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995449,,4.58,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995450,,40.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995451,,79.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995453,,1.45,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995454,,1.31,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995455,,3.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995456,,4.45,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995457,,6.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995458,,3.7,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995459,,2.28,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995460,,23.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995461,,15.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995463,,1.26,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995464,,4.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995465,,4.59,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995466,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995467,,79.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995468,,19.14,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995469,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995470,,13.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995472,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995475,,6.84,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995476,,39.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995477,,8.72,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995482,,15.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995483,,29.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995484,,34.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995485,,30.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995486,,12.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995487,,21.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995488,,32.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995489,,14.55,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995490,,43.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995491,,39.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995492,,52.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995493,,13.08,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995494,,5.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995496,,72.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995497,,20.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995498,,10.92,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995499,,4.74,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995500,,3.05,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995501,,24.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995502,,12.07,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995503,,9.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995504,,1.11,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995505,,1.23,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995506,,1.19,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995507,,1.38,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995508,,10.36,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995509,,8.16,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995510,,12.4,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995511,,68.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995512,,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995513,,23.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995514,,22.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995515,,52.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995516,,26.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995517,,103.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995518,,85.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995519,,18.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995520,,5.31,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995521,,20.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995522,,4.49,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995523,,7.82,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995524,,12.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995525,,20.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995526,,2.81,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995528,,35.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995529,,5.61,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995530,,29.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995531,,13.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995532,,9.47,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995533,,2.25,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995534,,4.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995535,,34.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995536,,9.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995537,,15.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995538,,29.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995539,,21.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995540,,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995541,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995544,,1.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995545,,2.7,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995546,,2.66,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995547,,1.23,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995548,,8.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995549,,1.04,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995550,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995551,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995552,,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995555,,13.54,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995556,,6.87,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995557,,1.85,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995558,,4.7,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995559,,6.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995560,,12.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995561,,19.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995562,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995563,,67.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995564,,13.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995565,,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995566,,23.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995567,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995568,,36.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995569,,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995570,,2.47,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995571,,5.62,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995572,,3.95,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995573,,48.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995581,,11.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995583,,8.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995584,,10.88,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995590,,13.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995592,,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995593,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995594,,3.3,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995603,,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995609,,25.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995610,,153.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995618,,2.26,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995625,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995626,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995640,,4.41,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995642,,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995647,,27.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995649,,2.66,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995650,,12.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995653,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995654,,12.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995659,,1.47,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995661,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995706,,2.56,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995708,,25.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995717,,12.93,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995718,,12.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995719,,2.7,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995720,,13.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995726,,1.01,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995747,,18.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995769,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995770,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995775,,4.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995782,,2.97,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995784,,3.45,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995804,,1.6,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995806,,20.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995808,,42.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995818,,7.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995862,,2.12,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5995863,,6.54,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995882,,4.62,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995969,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995970,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5995999,,4.84,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996000,,10.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996016,,44.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996020,,2.55,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996032,,10.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996043,,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996078,,2.89,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996108,,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996112,,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996114,,11.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996115,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996116,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996117,,32.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996150,,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996151,,11.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996152,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996155,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996217,,12.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996220,,15.12,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996221,,16.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996231,,83.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996235,,16.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996246,,84.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996247,,29.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996249,,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996250,,29.4,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996269,,2.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996270,,4.1,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996271,,4.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996272,,5.08,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996273,,3.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996274,,5.79,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996277,,6.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996281,,6.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996282,,18.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996283,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996284,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996286,,10.91,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996287,,18.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996288,,9.21,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996289,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996293,,13.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996294,,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996321,,6.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996333,,14.09,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996334,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996354,,7.35,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996355,,3.62,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996356,,9.53,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996365,,4.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996426,,1.31,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996427,,1.33,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996428,,3.32,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996429,,1.42,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996433,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996434,,1.31,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996437,,177.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996438,,43.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996440,,4.48,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996442,,1.15,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996443,,1.1,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996444,,1.22,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996445,,2.24,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996480,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996486,,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996487,,99.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996504,,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996515,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996517,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996518,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996519,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996523,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996570,,11.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996580,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996582,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996594,,24.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996595,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996599,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996620,,7.1,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996626,,13.85,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996673,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996693,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996694,,1.17,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996715,,3.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996871,,22.14,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996872,,14.92,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996873,,12.77,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996874,,15.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996876,,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996877,,108.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996878,,22.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996879,,39.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996880,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996883,,6.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996884,,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996885,,40.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996886,,17.89,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996887,,8.94,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996888,,21.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996889,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996891,,9.5,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996893,,90.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996895,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996897,,10.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996898,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996900,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996901,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996904,,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996905,,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996906,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996907,,11.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996908,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996909,,8.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996910,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996911,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996912,,19.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996913,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996915,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996917,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996918,,127.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996921,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
