item_id,title,total_qty,n_days,avg_gap_days,max_gap_days
6023565,"Jims,s tilbud",6,4,14.0,22.0
6023573,Pølsehorn,391,34,4.666666666666667,20.0
6023594,Nacho Cheese,32,27,6.346153846153846,14.0
6023596,Stegt flæsk ad libitum,666,21,8.4,35.0
6023617,ØKO Chips,34,17,10.5,56.0
6023654,Namtok nr. 14,71,54,3.3207547169811322,13.0
6023655,Peri Peri,57,14,1.6923076923076923,4.0
6023756,Unspecified,9,3,7.0,13.0
6023777,Dåseøl,8,5,34.25,64.0
6023788,Unspecified,27,25,6.541666666666667,35.0
6023810,Krydder Makrel,93,51,3.22,14.0
6023811,Ærøpandekager,70,26,6.8,29.0
6023919,Smørrebrød REST,49,6,14.2,24.0
6024002,Som Tam nr. 15,39,28,6.2592592592592595,23.0
6024301,Familiepakken,84,45,3.227272727272727,26.0
6024302,Melié Paris W's Regnfrakke Sky Blue,4,4,7.333333333333333,14.0
6024329,san pellegrino vand,3,2,9.0,9.0
6024353,Alm. Kaffe,167,43,4.285714285714286,38.0
6024356,Flødebolle,150,44,4.093023255813954,22.0
6024396,Halskæder,6,6,19.6,41.0
6024397,Armbånd,1,1,999.0,999.0
6024398,Øreringe,9,9,19.875,59.0
6024399,Små Kæder,1,1,999.0,999.0
6024404,Diverse Smykker,3,3,76.5,140.0
6024405,Ringe,50,46,3.688888888888889,14.0
6024406,My Walit,1,1,999.0,999.0
6024407,Garn,109,50,3.4285714285714284,13.0
6024409,Færdig Strik,2,2,22.0,22.0
6024411,Diverse,18,14,12.384615384615385,27.0
6024412,Manzo,96,55,3.259259259259259,14.0
6024482,Larb nr. 13,23,22,7.142857142857143,42.0
6024562,Konfektion,150,57,3.0535714285714284,26.0
6024563,Konfektion,91,28,6.074074074074074,16.0
6024581,Beuf Bourginon,10,4,44.0,101.0
6024614,Lille fad,308,97,1.8854166666666667,13.0
6024615,Stor fad,801,147,1.2397260273972603,6.0
6024616,Personale øl,170,35,4.529411764705882,18.0
6024704,LISBETH Graskar og keramik,40,22,8.523809523809524,52.0
6024706,Prince Original blood pakke,324,132,1.297709923664122,6.0
6024713,Fadøl 50cl,886,146,1.2413793103448276,4.0
6024714,Fadøl 50 cl Tilbud,76,14,7.384615384615385,51.0
6024715,Vodka abrikos,165,35,4.9411764705882355,14.0
6024758,Bailey,15,4,15.333333333333334,33.0
6024759,Øl,103,13,5.25,20.0
6024802,Øl,66,20,9.105263157894736,27.0
6024834,"5 retter, 5 gl. vin",115,14,13.0,35.0
6024861,Bagel,7423,182,1.0,1.0
6024862,Flutes,1152,179,1.0168539325842696,2.0
6024863,Lille salat,1293,177,1.0227272727272727,2.0
6024864,Stor salat,1235,179,1.0168539325842696,2.0
6024865,Luksus wrap,154,90,2.033707865168539,6.0
6024866,Tilbehør,964,175,1.0402298850574712,2.0
6024867,Feta,1257,180,1.011173184357542,2.0
6024868,Cheda,1178,180,1.011173184357542,2.0
6024869,Krebsehalesalat,67,52,3.4313725490196076,15.0
6024870,Laks,325,137,1.3308823529411764,4.0
6024871,Glutenfri,28,26,6.56,23.0
6024878,Unspecified,72,34,4.03030303030303,68.0
6024912,Chokolade bar,514,149,1.222972972972973,6.0
6024977,"Melila Sofia Buks, Bordeaux #42",3,3,10.0,14.0
6025032,Vin hel flaske,25,2,16.0,16.0
6025088,Unspecified,141,88,1.9770114942528736,10.0
6025117,Unspecified,616,146,1.2482758620689656,10.0
6025201,Popcorn skål,29,6,24.2,52.0
6025236,BMO,292,83,2.207317073170732,11.0
6025239,Brunch-Tallerken,518,77,2.3815789473684212,11.0
6025241,Americano,334,95,1.925531914893617,11.0
6025242,Cortado,113,61,3.0166666666666666,21.0
6025243,Caffé Latte,488,98,1.865979381443299,11.0
6025244,Cappuccino,540,103,1.7745098039215685,11.0
6025245,Varm Kakao,267,83,2.1951219512195124,12.0
6025246,Tekande,113,65,2.765625,11.0
6025247,Stempelkande,207,80,2.2911392405063293,14.0
6025251,Hønsesalat,168,53,3.480769230769231,62.0
6025260,Tatar,155,37,4.111111111111111,18.0
6025261,Fisk (spørg tjeneren for dagens fisk),135,19,2.0,6.0
6025262,"Gris, Langtidsstegt Nakkefilet",181,21,1.8,6.0
6025273,"GAMMA Organic Pilsner 4,8% (40cl)",223,64,2.873015873015873,13.0
6025274,"GAMMA Organic Classic 4,6% (40cl)",330,73,2.513888888888889,14.0
6025275,"GAMMA Freak Wave IPA 6,5% (40cl)",327,80,2.2911392405063293,11.0
6025280,"Møn Bryghus, Økologisk Saft (27,5cl)",415,94,1.946236559139785,13.0
6025281,Pepsi Max (33cl),324,88,2.0804597701149423,11.0
6025283,Hjemmelavet Lemonade,312,79,2.3205128205128207,18.0
6025284,Isvand med eller uden brus ad lib,1142,104,1.7572815533980584,11.0
6025366,Usb A til Usb C kabel,5,4,8.0,15.0
6025376,Stor,111,10,4.666666666666667,19.0
6025390,Unspecified,12,9,5.75,18.0
6025556,10 Kyllinge nuggets m. Pomfritter,70,38,4.702702702702703,28.0
6026094,Lovpligtig bæreposeafgift,2097,156,1.167741935483871,7.0
6026125,Garderobe,147,2,38.0,38.0
6026126,Nuggets,136,42,4.048780487804878,17.0
6026161,Pita kebab,1165,155,1.1753246753246753,9.0
6026162,Pita Kylling,92,67,2.5757575757575757,13.0
6026163,"Pita Mix (Kebab, Kylling)",69,44,3.627906976744186,12.0
6026169,Durum Kebab,1444,156,1.135483870967742,9.0
6026170,Durum Kylling,62,45,3.840909090909091,17.0
6026171,"Durum Mix (Kebab, Kylling)",130,70,2.5217391304347827,11.0
6026181,Kebab Sandwich,122,67,2.621212121212121,18.0
6026202,Kebab Box,567,142,1.2836879432624113,9.0
6026212,Kebab Ret,106,61,2.933333333333333,13.0
6026235,Lille Pommes Frits,235,124,1.4227642276422765,9.0
6026236,Stor Pommes Frites,190,99,1.7755102040816326,9.0
6026238,"Sodavand 0,5 ltr",87,63,2.693548387096774,16.0
6026240,Dåsesodavand,731,147,1.2397260273972603,9.0
6026243,Ayran,94,55,3.2037037037037037,10.0
6026246,Pita Kebab Menu,60,41,3.95,12.0
6026247,Durum Kebab Menu,69,45,3.840909090909091,21.0
6026264,Pita Kebab,726,125,1.4112903225806452,9.0
6026265,Durum Kebab,1072,132,1.3358778625954197,9.0
6026266,Pita Kylling,60,36,4.8,17.0
6026267,Dururm Kylling,70,42,4.2682926829268295,14.0
6026269,Durum Mix,118,64,2.7777777777777777,18.0
6026270,Tyrikisk Brød Kebab,74,45,3.977272727272727,16.0
6026274,Kebab Box,365,105,1.6826923076923077,10.0
6026275,Kylling eller Mix Box,53,35,4.352941176470588,26.0
6026367,Bagel aftale,3,3,22.5,31.0
6026388,Pommes frites lille,70,39,4.026315789473684,21.0
6026445,Sluch Ice,784,59,3.0344827586206895,13.0
6026471,Kardemommesnurre,249,89,2.0568181818181817,19.0
6026473,Citronbirkessnegl,188,79,2.3205128205128207,17.0
6026477,Vand,78,43,4.190476190476191,16.0
6026478,Kaffe,12,2,87.0,87.0
6026492,Classic Kebab Burger,54,39,4.552631578947368,29.0
6026496,Kaffe/the - stor,148,29,5.642857142857143,24.0
6026506,Prince Original HB,277,112,1.5405405405405406,17.0
6026507,Crunch EBI,113,70,2.579710144927536,12.0
6026536,Fadøl 25 cl,36,17,10.9375,29.0
6026544,Brunch 3 retter,71,24,5.217391304347826,15.0
6026545,Brunch 5 retter,103,32,4.129032258064516,10.0
6026552,Brunch,93,18,8.235294117647058,21.0
6026555,Thali,18,1,999.0,999.0
6026578,3 retters menu,246,47,3.8260869565217392,20.0
6026619,Ærø øl,56,32,5.67741935483871,15.0
6026635,Classic Burger,417,151,1.2066666666666668,3.0
6026638,Brunch Plate,475,135,1.3507462686567164,5.0
6026642,Acai Bowl,926,176,1.0342857142857143,2.0
6026643,Blue Bowl,250,116,1.5739130434782609,5.0
6026647,Green Poke,277,137,1.3308823529411764,4.0
6026648,Laks Poke,705,160,1.1383647798742138,3.0
6026649,Kylling Poke,515,154,1.1830065359477124,4.0
6026650,Green Bowl,340,144,1.2587412587412588,4.0
6026651,Chicken Bowl,476,158,1.1528662420382165,4.0
6026653,Avocado & Humus,331,139,1.3115942028985508,6.0
6026655,"Avocado, Pesto & Smagen af Ost",308,138,1.3211678832116789,4.0
6026656,Avocado & Kylling,678,168,1.0838323353293413,3.0
6026657,Avocado & Laks,323,133,1.371212121212121,5.0
6026658,Sweet Potato Fries,702,167,1.0903614457831325,3.0
6026886,Unspecified,1,1,999.0,999.0
6026897,Brother tilbehør,18,17,9.75,22.0
6026898,Juki tilbehør,2,2,67.0,67.0
6026899,Pfaff tilbehør,7,7,26.166666666666668,60.0
6026900,Husqvarna tilbehør,5,5,28.25,62.0
6026901,Singer tilbehør,3,3,24.0,47.0
6026902,Sytilbehør,58,42,4.2926829268292686,21.0
6026903,Folie,137,22,7.904761904761905,26.0
6026904,ScanNCut tilbehør,27,13,12.0,77.0
6026905,Brugte varer,4,4,45.333333333333336,77.0
6026906,Landbrugslotteri,46,23,6.545454545454546,26.0
6026907,Varelotteri,21,11,8.4,35.0
6026962,Reparation af symaskine/overlocker,1,1,999.0,999.0
6026967,Nordica sm boa 100,2,2,3.0,3.0
6026968,Boa 100 nordica,1,1,999.0,999.0
6026974,Nordica hf 85,3,3,41.5,58.0
6026984,Bollé mips,2,1,999.0,999.0
6027034,Vand (med/uden brus),712,156,1.167741935483871,3.0
6027035,Caffe Latte,716,170,1.0710059171597632,3.0
6027036,Cappuccino,977,171,1.0647058823529412,3.0
6027038,Americano,494,154,1.1830065359477124,4.0
6027043,Chai Latte,347,148,1.2244897959183674,4.0
6027044,Matcha Latte,841,177,1.0284090909090908,2.0
6027045,Golden Latte,294,135,1.3059701492537314,6.0
6027046,"The (Pebermynte, Gunpower, Cool mint, Lakrids, Chai)",340,133,1.371212121212121,5.0
6027054,Milkshake med Protein,532,164,1.1104294478527608,3.0
6027059,Lemonade Ingefær & Citron,406,134,1.3609022556390977,5.0
6027062,Juice New York,379,142,1.2836879432624113,4.0
6027065,Juice Barcelona,489,157,1.1602564102564104,3.0
6027067,Signature Juice Easy Green,295,136,1.3407407407407408,6.0
6027086,Fur pilsner,61,27,6.269230769230769,20.0
6027087,"Pilsner 0,5l",172,40,4.384615384615385,23.0
6027088,"Sodavand 0,25l",310,56,3.0727272727272728,9.0
6027113,Unspecified,192,85,2.119047619047619,9.0
6027134,Øl,4193,68,1.328358208955224,3.0
6027135,Ølkort 10 turs,457,66,1.353846153846154,4.0
6027136,Øl Tilbud,2,1,999.0,999.0
6027137,Sodavand,875,61,1.4666666666666666,4.0
6027141,Sprit,1434,52,1.7254901960784315,5.0
6027145,10 shots,82,23,3.909090909090909,19.0
6027147,1/1 Flasker med Vand,15,9,7.125,20.0
6027149,Rtd (Stk),142,25,3.5833333333333335,8.0
6027150,Rtd (3 Stk),48,13,7.166666666666667,22.0
6027151,Tobak,111,46,1.9777777777777779,7.0
6027154,Entre,2,1,999.0,999.0
6027169,Anna's Panermix,43,26,6.96,57.0
6027176,Sprit lux(jack d),58,10,6.111111111111111,14.0
6027177,Underberg,12,3,24.0,34.0
6027178,Chips,6,2,7.0,7.0
6027187,Tasting Menu,157,54,3.4150943396226414,11.0
6027197,Serlig tilbud til elever,120,29,5.357142857142857,29.0
6027212,Roser,11,9,6.0,10.0
6027216,Buket,101,47,1.673913043478261,6.0
6027217,Buket,1364,152,1.1986754966887416,2.0
6027225,Små kort,9,8,2.857142857142857,6.0
6027226,Store kort,2,2,7.0,7.0
6027228,Fyldte chokolader i rødt m/metalhjerte,9,8,18.428571428571427,62.0
6027253,Raw Snicker,359,137,1.3308823529411764,5.0
6027281,3 Cake deal,294,129,1.3828125,4.0
6027307,Tilbud,16,7,6.166666666666667,14.0
6027316,Flæskesvær,8,7,2.6666666666666665,7.0
6027330,Sodavand,4,2,6.0,6.0
6027331,Hot chocolate w. Cream,263,109,1.6296296296296295,7.0
6027332,Soup w bread & butter,444,111,1.1090909090909091,4.0
6027334,Sodavand glas,11,5,12.25,28.0
6027341,Hvidvin glas,77,31,5.366666666666666,70.0
6027346,Gammel ost,24,12,14.727272727272727,76.0
6027347,Flaske øl,189,38,4.891891891891892,76.0
6027348,Lille mumme,44,25,6.708333333333333,86.0
6027349,Kartoffel mad,22,16,11.2,84.0
6027350,Redbull Ice,25,20,8.210526315789474,29.0
6027354,Stor mumme,78,23,8.181818181818182,76.0
6027355,Lille fadøl,61,29,5.428571428571429,82.0
6027356,Stor fadøl,279,45,4.113636363636363,70.0
6027388,Viking rød hb,93,44,3.558139534883721,36.0
6027419,Cola Zero 33 cl,141,54,2.5849056603773586,9.0
6027423,Menu,50,4,5.666666666666667,11.0
6027426,"Glas Terre di Kama, Nero",25,6,3.0,7.0
6027428,Correcto,25,7,3.0,7.0
6027431,Bornholmsk kildevand,36,19,8.61111111111111,45.0
6027432,Kande med vand,26,16,10.066666666666666,43.0
6027433,Saft,66,34,5.0,20.0
6027438,Order indland,18,15,10.428571428571429,27.0
6027439,Order udland,1,1,999.0,999.0
6027441,vin,10,7,24.5,36.0
6027442,Dahlia,5,4,10.666666666666666,25.0
6027458,K2 110 recon BOA,2,2,50.0,50.0
6027459,K2 Anthem 95 BOA,2,2,51.0,51.0
6027511,Tilbudt buffet,404,75,2.445945945945946,31.0
6027538,Rødspættefilet,64,24,7.304347826086956,70.0
6027539,Hønsesalat,45,24,7.869565217391305,78.0
6027541,Trio af Hapsere,33,15,12.571428571428571,75.0
6027542,Æg og Håndpillede Rejer,42,21,8.05,70.0
6027547,Tarteletter,37,17,8.75,76.0
6027550,Frit valg tre smørrebrød,45,13,13.416666666666666,75.0
6027556,Flaskesodavand,323,48,3.5319148936170213,70.0
6027559,Friteret Camembert,37,14,12.461538461538462,92.0
6027564,Rødvin glas,54,20,8.421052631578947,98.0
6027565,Vin hel flaske rød/hvid,32,13,12.666666666666666,91.0
6027566,Kaffe Stempelkande,26,22,3.619047619047619,11.0
6027569,Snaps,93,25,7.541666666666667,105.0
6027578,Durum kebab frokost,142,60,3.0508474576271185,14.0
6027583,Michael,32,27,5.923076923076923,25.0
6027604,Sidas merino,2,1,999.0,999.0
6027610,Sidas performance merino,2,2,27.0,27.0
6027640,Unspecified,204,55,1.0740740740740742,2.0
6027680,Pita,259,36,1.6,4.0
6027681,Durum,313,39,1.4736842105263157,3.0
6027682,Bowls,509,40,1.435897435897436,3.0
6027683,Durum Pulled Chicken,896,59,1.0,1.0
6027684,Durum Kofte,207,54,1.0754716981132075,3.0
6027686,Durum Falafel,107,44,1.3488372093023255,5.0
6027687,Durum Halloumi,200,52,1.0980392156862746,3.0
6027688,Durum Mix,161,53,1.1153846153846154,3.0
6027689,Pulled Chicken Durum Menu,118,45,1.2954545454545454,3.0
6027695,"Coca Cola (0,33l)",1169,59,1.0,1.0
6027696,"Caca Cola Zero (0, 33l)",403,56,1.0363636363636364,2.0
6027697,"Faxe Kondi (0, 33l)",79,35,1.6764705882352942,6.0
6027700,"Gazoz (0, 33l)",178,45,1.2954545454545454,3.0
6027704,"Ayran (0, 25 l)",84,40,1.4871794871794872,4.0
6027705,Pita Kylling,330,57,1.0357142857142858,2.0
6027706,Pita Kofte,100,48,1.2127659574468086,4.0
6027708,Pita Halloumi,76,40,1.435897435897436,3.0
6027709,Pita Falafel,45,28,2.1481481481481484,6.0
6027712,Pulled Kylling Bowl,1812,59,1.0,1.0
6027713,Kofte Bowl,261,57,1.0357142857142858,2.0
6027715,Falafel Bowl,84,42,1.4146341463414633,4.0
6027716,Halloumi Bowl,168,50,1.183673469387755,3.0
6027717,Mix Bowl,585,58,1.0175438596491229,2.0
6027724,1/2 Grillkylling & Salat,44,24,2.1739130434782608,8.0
6027726,1/2 Grillkylling & Pommes Frites,61,36,1.542857142857143,6.0
6027728,1/2 Grillkylling Menu,51,28,2.074074074074074,7.0
6027730,Pommes Frites,333,58,1.0175438596491229,2.0
6027736,Hel Grillkylling,85,30,1.8620689655172413,5.0
6027738,Salatmayonnaise,125,51,1.14,2.0
6027818,Afgang spillekort,240,44,4.069767441860465,24.0
6027837,Plante,375,131,1.3923076923076922,5.0
6027839,2 øl 8-18,4511,141,1.0,1.0
6027840,Crabbies,59,20,5.631578947368421,12.0
6027841,6-pak øl,110,69,2.0294117647058822,7.0
6027842,Red Bull,52,28,4.962962962962963,27.0
6027843,Luksus øl,83,36,3.8285714285714287,19.0
6027844,øl Aften,2745,80,1.7848101265822784,6.0
6027845,øl Dag,6246,140,1.0071942446043165,2.0
6027846,Sodavand,2419,142,1.0,1.0
6027847,Vand,170,83,1.6341463414634145,5.0
6027848,Irisk Kaffe,43,20,7.157894736842105,27.0
6027849,Bailey Dag,210,64,2.0793650793650795,7.0
6027850,Kaffe,808,137,1.0294117647058822,2.0
6027851,Papir,126,79,1.7820512820512822,8.0
6027852,Tilbud,4826,142,1.0,1.0
6027853,Cigaretter,537,133,1.0681818181818181,2.0
6027855,Tallisker / JD,51,18,6.411764705882353,21.0
6027856,Spiritus,691,74,1.8493150684931507,11.0
6027857,ølkort,269,48,2.893617021276596,11.0
6027858,4 cl Bitter Tilbud,1216,137,1.0220588235294117,2.0
6027860,Enkeit,155,45,2.8636363636363638,13.0
6027861,Baileys Aften,18,8,16.142857142857142,41.0
6027862,Galiano,37,9,15.125,50.0
6027863,Gl. Dansk,62,25,5.333333333333333,15.0
6027864,Shots,623,99,1.3979591836734695,4.0
6027866,Snaps,43,19,5.888888888888889,21.0
6027867,Underberg,386,74,1.8767123287671232,6.0
6027868,Underberg aften,50,12,10.818181818181818,42.0
6027874,1-Lammespyd+Tilbehør.,32,27,6.346153846153846,30.0
6027875,"2-Kylling, Kebab og Kyllingevinger+Tilbehø",32,25,7.0,22.0
6027878,5-Kebab og Kyllingespyd +Tilbehør,44,30,5.9655172413793105,28.0
6027879,6-Lammekoteletter +Tilbehør,34,29,6.142857142857143,38.0
6027880,7-Syrisk kebab +Tilbehør,41,30,5.931034482758621,17.0
6027881,8-Kylling og Kalv+Tilbehør,24,21,8.95,33.0
6027882,9-Syriske Retter +Tilbehør,157,56,3.2,13.0
6027888,"15-Kebab, Kalve,Lammes Spyd+Tilbehør",46,29,6.321428571428571,23.0
6027892,"19-Lam, Kebab og Kylling Espyd+ Tilbehør",57,36,5.057142857142857,14.0
6027893,20-Forårsruller Kød/Grøntsager,23,16,8.133333333333333,22.0
6027894,21-Crispykylling,44,28,6.111111111111111,37.0
6027896,23- Vegetar Tallerken,30,26,7.0,26.0
6027900,26-Syrisk Sambusak Kød/grønsager,31,23,8.045454545454545,42.0
6027901,27- Syrisk Kibbeh Kød/grønsager,37,29,6.107142857142857,21.0
6027902,28-Syrisk Yabrak,29,24,7.434782608695652,21.0
6027907,34-Pommes Frites,31,24,7.043478260869565,40.0
6027909,Sodavand,251,68,2.582089552238806,14.0
6027910,Alm. Vand,57,26,6.32,23.0
6027913,Alkoholfri øl,24,15,10.214285714285714,26.0
6027943,Robinhood,78,56,3.2545454545454544,10.0
6027944,Hawaii,163,92,1.989010989010989,8.0
6027946,Bella Napoli,138,86,2.0823529411764707,6.0
6027949,Antalya,107,71,2.5714285714285716,8.0
6027951,Mamma Mia,111,74,2.4383561643835616,7.0
6027952,New York,393,129,1.3984375,5.0
6027954,Kødbombe,229,108,1.6542056074766356,7.0
6027956,Sultan,85,58,2.9473684210526314,11.0
6027958,Beverly Hills,119,70,2.608695652173913,10.0
6027968,Alisa,94,69,2.661764705882353,9.0
6027973,Mix Selv,305,116,1.5739130434782609,6.0
6027974,Kurdisk Pizza,342,133,1.371212121212121,4.0
6027976,Pitabrød,136,80,2.2278481012658227,7.0
6027978,Durum,456,141,1.2857142857142858,7.0
6028086,1/2 Kylling 450gr,215,88,2.0804597701149423,7.0
6028089,Kebab Mix,144,73,2.5,8.0
6028104,Pommes Frites,350,127,1.4206349206349207,5.0
6028106,Mørbrad Steak,90,44,3.627906976744186,11.0
6028124,Kibæk Burger,198,89,2.034090909090909,7.0
6028145,Sodavand Lille,190,81,2.25,14.0
6028149,Kildevand,137,61,2.8833333333333333,16.0
6028255,Dumblings med grøntsager og kylling,7,4,46.666666666666664,91.0
6028277,Alm ølkort,51,12,7.090909090909091,18.0
6028278,Søndag mad,1,1,999.0,999.0
6028288,Tuborg Classic Mellem,296,89,1.9772727272727273,10.0
6028289,Tuborg Classic Stor,83,40,4.512820512820513,16.0
6028290,Sodavand Mellem,507,130,1.3953488372093024,6.0
6028291,Sodavand Stor,155,75,2.3513513513513513,11.0
6028294,Glas Vin,100,50,3.4081632653061225,16.0
6028308,Marinello let kort Cardigan Beige mel. #L,3,2,55.0,55.0
6028313,Reparation,60,49,3.6666666666666665,17.0
6028317,Kylling,145,69,2.5588235294117645,7.0
6028327,Banko plade,85,9,8.75,14.0
6028329,Fyraftens 50cl fadøl og 1 shot,134,38,4.891891891891892,26.0
6028338,BREEZER,8,1,999.0,999.0
6028341,Hævning af penge,9,3,1.0,1.0
6028355,Is,118,9,10.625,42.0
6028356,Frøsnapper,363,140,1.2589928057553956,6.0
6028359,Spild,7,4,8.0,14.0
6028364,60\60,82,39,4.605263157894737,21.0
6028366,40\40,189,85,2.107142857142857,7.0
6028368,Børne pizza,164,77,2.276315789473684,8.0
6028371,2 retters laks+flæskesteg,50,10,5.333333333333333,13.0
6028385,Fritz drik,76,52,3.392156862745098,19.0
6028387,Cocio halv,65,40,4.051282051282051,24.0
6028398,Tagine Mrouzia Lam,58,38,3.5405405405405403,18.0
6029352,Kogt laks på salat med purløg dressing,32,1,999.0,999.0
6029355,Rosé Flaske,4,3,60.0,114.0
6029356,Pinot Noir Flaske,4,4,40.666666666666664,116.0
6029357,Pinot Noir Glas,27,9,20.875,112.0
6029394,Krydderi,564,146,1.2275862068965517,5.0
6029408,"Smørrebrød 25,-",78,3,38.5,43.0
6029412,3 æbleskiver,36,2,4.0,4.0
6029468,Ayran,41,20,8.0,21.0
6029470,V6,9,3,10.5,20.0
6029474,HEIDE SUTSKO,13,9,14.875,38.0
6029478,"Latte, havre",404,143,1.1971830985915493,4.0
6029505,Pulled pork,155,12,12.727272727272727,64.0
6029547,Pant,55,46,3.7333333333333334,14.0
6029559,Mobilholder til bil,2,1,999.0,999.0
6029570,Roed viking 100s,158,74,2.3698630136986303,14.0
6029573,Kaffe,133,35,5.0,17.0
6029612,Musik Banko,4,1,999.0,999.0
6029636,Mad billeter,18,2,6.0,6.0
6029668,Shots,73,16,10.733333333333333,39.0
6029684,Unspecified,64,29,1.6785714285714286,5.0
6029710,BB Burger,69,33,5.46875,20.0
6029714,Julebord,131,7,4.333333333333333,7.0
6029718,Stor isvand,53,35,4.9411764705882355,14.0
6029719,Teater menu,134,37,4.694444444444445,21.0
6029726,Dessertvin,171,31,5.566666666666666,14.0
6029727,Mango Nectar,20,14,8.0,27.0
6029744,Julefrokost,76,3,20.5,21.0
6029785,Snaps,53,1,999.0,999.0
6029838,Unspecified,34,14,4.076923076923077,17.0
6029863,Irsk kaffe,119,24,3.130434782608696,11.0
6029898,Strawberry smoothie,4,4,6.0,8.0
6029899,Mango smoothie,2,2,5.0,5.0
6029900,Exotic smoothie,4,4,10.0,16.0
6029901,Tropical Twist Smoothie,2,2,1.0,1.0
6029902,Strawberry Smoothie,2,2,3.0,3.0
6029906,Vanille,5,5,6.0,12.0
6029907,Chokolade,7,7,5.833333333333333,11.0
6029909,Pistacie,3,3,4.5,8.0
6029911,Hindbær Sorbet,2,2,24.0,24.0
6029912,Jordbær,7,5,5.0,9.0
6029914,Oreo,29,16,2.6666666666666665,9.0
6029918,Espresso,7,5,9.0,13.0
6029919,Cappuccino,6,4,9.0,15.0
6029920,Spacy chai latte,4,3,6.0,8.0
6029925,"Coca - Cola 0,33 l",17,9,4.375,14.0
6029926,"Faxe Kondi 0,33 l",10,7,4.833333333333333,7.0
6029927,"Fanta Orange 0,33 l",3,3,9.5,18.0
6029928,Gazoz,3,3,9.5,17.0
6029931,"Pepsi Max 0,33 l",12,6,4.8,11.0
6030192,Vegetar,38,32,5.193548387096774,39.0
6030193,Tofu,20,19,9.11111111111111,19.0
6030194,Kylling,563,146,1.2,4.0
6030195,Oksekød,166,97,1.8125,6.0
6030196,Rejer,49,35,4.970588235294118,15.0
6030197,And,26,23,7.181818181818182,17.0
6030198,Lam,1,1,999.0,999.0
6030199,Autentiske Retter,54,35,4.588235294117647,16.0
6030200,Poser,224,121,1.45,6.0
6030201,"Forret, Sup & Børn",238,106,1.6571428571428573,6.0
6030202,Frokost Tilbud,23,15,11.428571428571429,51.0
6030204,Rejechips,34,32,4.935483870967742,17.0
6030205,Poser,3,3,23.5,32.0
6030206,Ekstra Kød,39,35,4.970588235294118,21.0
6030207,Jasminris,21,20,8.842105263157896,27.0
6030208,Ekstra Gronsager,36,18,9.647058823529411,28.0
6030209,Forarsuller,2,1,999.0,999.0
6030210,StegteRis,4,4,38.0,45.0
6030211,Cashew,9,8,13.0,44.0
6030213,StegteNudler,1,1,999.0,999.0
6030215,Ekstra æg,1,1,999.0,999.0
6030216,Ekstra Topping,2,2,69.0,69.0
6030220,Dåse Sodavand,41,26,6.64,31.0
6030221,Vand,3,3,34.0,49.0
6030222,Personale Drikkevarer,1,1,999.0,999.0
6030229,Studenterøl,140,28,6.333333333333333,21.0
6030248,Æblekage,49,15,6.857142857142857,30.0
6030263,Pino Dolcel 2023,25,18,9.411764705882353,42.0
6030280,GRAESKAR,13,5,1.25,2.0
6030281,BLYANT (depositum),23,6,1.0,1.0
6030283,Vand,3919,163,1.0679012345679013,4.0
6030286,Pepsi Max,793,123,1.4098360655737705,8.0
6030287,Faxe Kondi,707,134,1.300751879699248,6.0
6030292,"Kakao Skummetmælk 0,5%",689,142,1.2198581560283688,3.0
6030321,Pringles Sour Cream,400,106,1.6285714285714286,6.0
6030340,Mayo,494,147,1.1849315068493151,3.0
6030370,Valby,4,4,31.333333333333332,44.0
6030371,KBH og omegn,11,10,16.666666666666668,89.0
6030377,KOMBI-BILLET - unge+skat+graeskar,10,5,1.25,2.0
6030378,KOMBI-BILLET - barn+skat,33,7,1.0,1.0
6030381,DIVERSE genstande,73,6,9.6,40.0
6030386,1 liter alm øl,44,1,999.0,999.0
6030389,Sodavand,426,9,5.125,34.0
6030405,Winston Red 100s,220,86,1.8588235294117648,13.0
6030473,Prince Rod,208,94,1.7634408602150538,7.0
6030494,Fersk Fisk,6609,105,1.5576923076923077,17.0
6030495,Røget Fisk,1502,105,1.5576923076923077,17.0
6030496,Salater,3360,105,1.5576923076923077,17.0
6030497,Diverse,3402,105,1.6346153846153846,17.0
6030498,Selskabspakke,90,2,4.0,4.0
6030552,Winston Blue 100s,127,67,2.4545454545454546,9.0
6030614,Oksekød el. Kylling,114,69,2.2941176470588234,11.0
6030621,Taqultos med Kylling 2 stk,9,7,17.666666666666668,28.0
6030625,Oksekød / Kylling,500,135,1.2014925373134329,4.0
6030626,Vegatar,48,33,4.59375,20.0
6030627,Chilli Verde (Kalvekød),53,39,4.157894736842105,18.0
6030628,Burrito Chill Con Carne,29,26,6.08,27.0
6030629,"Få Din Burrito ""Smothered""",262,103,1.5784313725490196,5.0
6030633,Taco Tuesday,20,17,8.75,21.0
6030634,Okekød el. Kylling,86,45,3.477272727272727,11.0
6030639,Oksekød el Kylling,22,16,8.8,43.0
6030640,Tortilla Chips,40,30,5.241379310344827,22.0
6030641,Cheddar Chili Cheese Tops (5 stk),9,9,18.875,47.0
6030645,Chili Con Carne,40,31,5.366666666666666,24.0
6030647,Mix Box,11,11,13.3,41.0
6030648,Gucamole,304,109,1.462962962962963,5.0
6030649,Pico de Gallo,16,15,7.5,13.0
6030650,Alm Tomatsauce,25,20,8.157894736842104,26.0
6030651,Steak Salsa,21,17,8.5,36.0
