item_id,title,total_qty,n_days,avg_gap_days,max_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
6014317,Stor Portion,16,14,12.307692307692308,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014318,Lille Portion,59,35,4.970588235294118,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014319,1 Håndmad med Lidt Gnavegrønt,87,28,6.111111111111111,22.0,refrigerated,3,False,high,high,fresh salads/vegetables
6014320,"1 Frikadelle med Rugbrød, Rødkål og Gna Vegrønt",35,15,10.642857142857142,42.0,dry,7,True,low,high,bread products
6014321,2 stk. Paneret Fiskefilet med Rugbrød og Gnavegrønt,2,2,55.0,55.0,frozen,60,True,medium,high,seafood frozen
6014322,Tunsalat med Ristet Rugbrød,48,30,5.689655172413793,27.0,dry,365,False,low,high,coffee/tea/hot drinks
6014323,Stjerneskud med 2 Stegte Fisk,12,4,31.666666666666668,90.0,dry,365,False,low,high,coffee/tea/hot drinks
6014324,Stegte Nudler med Kylling,14,12,14.454545454545457,33.0,dry,365,False,low,high,coffee/tea/hot drinks
6014402,Charcuterie,11,8,17.142857142857142,35.0,dry,365,False,low,high,coffee/tea/hot drinks
6014407,Pose,976,166,1.096969696969697,4.0,ambient,180,False,low,high,shelf-stable snacks
6014409,Tartar,11,8,12.142857142857142,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014415,Caesar salat,12,6,18.2,36.0,refrigerated,3,False,high,high,fresh salads/vegetables
6014457,Tilbudsgarn,33,14,11.615384615384617,45.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014546,Slikkepind,75,21,7.5,29.0,ambient,365,False,low,high,confectionery
6014551,Canada Wash,3,3,21.0,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014624,Unspecified,209,97,1.875,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6014770,Strikkedamer,146,18,8.764705882352942,42.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014843,Sodavand pa tilbud,228,90,1.9213483146067416,7.0,ambient,365,False,low,high,soft drinks
6014849,Grøn Billet,335,40,4.17948717948718,19.0,refrigerated,3,False,high,high,fresh salads/vegetables
6014851,Hvid Billet,1030,100,1.7676767676767675,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014852,Lyserød Billet,343,48,3.4680851063829787,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014853,Blå Billet,116,38,4.4324324324324325,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014854,Kaffebillet (Rød Billet),671,37,4.666666666666667,18.0,dry,365,False,low,high,coffee/tea/hot drinks
6014855,Julemiddag,84,11,9.4,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014856,Billet - AU,299,56,2.981818181818182,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014857,Pusterum kontingent,50,31,5.966666666666667,25.0,ambient,365,False,low,high,alcoholic beverages
6014858,Gymnastik - med Lise,32,12,12.727272727272728,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014859,Julebrunch,153,11,9.3,34.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014860,Køkken (Diverse),179,73,2.388888888888889,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014861,Biksen,55,37,4.611111111111111,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014862,Systuen,37,25,7.291666666666667,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014863,Gran,42,20,5.947368421052632,40.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014913,A. Samosa (1 stk),90,43,2.4285714285714284,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6014914,B. Pakoda (3 stk),74,43,2.380952380952381,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6014915,C. Samosa Chaat.,41,23,4.454545454545454,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014918,F. Tandoori Chicken,53,32,2.967741935483871,10.0,refrigerated,2,True,high,high,meat fresh
6014919,G. Papadum,118,53,1.9615384615384612,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6014920,Butter Chicken,271,78,1.3376623376623376,4.0,dry,365,False,low,high,coffee/tea/hot drinks
6014921,Chicken Korma,97,52,2.0,6.0,refrigerated,2,True,high,high,meat fresh
6014922,Kadhai Chicken,33,26,3.72,15.0,frozen,90,True,medium,high,meat frozen
6014923,Tawa Chicken,35,30,3.4482758620689653,12.0,refrigerated,2,True,high,high,meat fresh
6014924,Spinach Chicken,35,26,3.76,10.0,refrigerated,2,True,high,high,meat fresh
6014925,Chicken Tikka Masala,149,70,1.4782608695652173,5.0,refrigerated,2,True,high,high,meat fresh
6014926,Saffron Special Chicken Curry,64,41,2.5,7.0,refrigerated,2,True,high,high,meat fresh
6014927,Butter Lamb,41,30,3.4827586206896552,13.0,dry,365,False,low,high,coffee/tea/hot drinks
6014928,Lamb Korma,38,31,3.433333333333333,8.0,refrigerated,2,True,high,high,meat fresh
6014929,Lamb Rogan Josh,93,56,1.8545454545454545,8.0,refrigerated,2,True,high,high,meat fresh
6014930,Spinach Lamb,44,31,3.3666666666666667,8.0,refrigerated,2,True,high,high,meat fresh
6014932,Saffron Special Lamb Curry.,65,42,2.463414634146341,9.0,refrigerated,2,True,high,high,meat fresh
6014936,Palak Paneer,36,27,3.923076923076923,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6014941,Chicken Biryani (Hyderabadi),36,29,3.642857142857143,12.0,refrigerated,2,True,high,high,meat fresh
6014944,Raita,42,33,2.78125,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6014951,Tandoori Naan,253,75,1.3783783783783785,4.0,refrigerated,2,True,high,high,meat fresh
6014952,Garlic Naan,387,88,1.1724137931034482,3.0,refrigerated,3,True,medium,high,bread fresh
6014955,Mild Butter Chicken,36,25,3.9166666666666665,22.0,dry,365,False,low,high,coffee/tea/hot drinks
6014962,Mango Lassi,124,56,1.8363636363636364,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6014965,Danske Vand,51,33,3.21875,8.0,refrigerated,2,True,high,high,meat fresh
6014966,Sodavand,102,48,2.1702127659574466,7.0,ambient,365,False,low,high,soft drinks
6014967,Indisk Te,48,24,4.3478260869565215,13.0,dry,365,False,low,high,coffee/tea/hot drinks
6014974,Cobra (Indisk Øl),37,21,5.1,21.0,ambient,365,False,low,high,alcoholic beverages
6015023,Unspecified,8,8,24.0,108.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015037,Reparation af MacBook,12,12,15.363636363636363,46.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015038,Reparation af laptop,8,7,18.0,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015039,Lyca Mobile,3,3,49.0,62.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015142,Varer til 5 kr.,493,17,1.9375,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015148,Varer til 10 kr.,1775,17,1.9375,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015149,Varer til 15 kr.,1981,17,1.9375,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015150,Varer til 20 kr.,160,17,1.9375,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015151,Varer til 25 kr.,910,16,2.066666666666667,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015152,MadVarer til 30 kr.,83,47,3.695652173913044,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015153,MadVarer til 35 kr.,263,71,2.4285714285714284,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015154,MadVarer til 40 kr.,55,30,5.862068965517241,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015168,Vin/bobler,56,17,10.375,32.0,ambient,365,False,low,high,alcoholic beverages
6015189,Toast,268,120,1.487394957983193,8.0,refrigerated,1,True,high,high,sandwiches fresh
6015190,Avocado,572,148,1.2312925170068028,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015191,Portobello,128,70,1.9275362318840576,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015192,Vegan,95,66,2.0615384615384613,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015206,Rose Granola,125,79,2.3205128205128207,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015210,Chocolate cake,179,83,2.207317073170732,26.0,dry,365,False,low,high,coffee/tea/hot drinks
6015243,Glean Flødebolleis 480 ml,7,7,22.166666666666668,56.0,dry,7,True,low,high,bread products
6015268,Tapas,62,33,5.625,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015276,1 fl vin,97,8,14.857142857142858,49.0,ambient,365,False,low,high,alcoholic beverages
6015277,Øl,27,1,999.0,999.0,ambient,365,False,low,high,alcoholic beverages
6015278,Sodavand,785,29,6.392857142857143,23.0,ambient,365,False,low,high,soft drinks
6015281,Albani 1859,5,4,25.666666666666668,48.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015319,Beer Happy Hour,694,86,2.1294117647058823,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015320,Cocktails 69kr,136,36,5.171428571428572,34.0,ambient,365,False,low,high,alcoholic beverages
6015321,irish coffe  2 for 1,39,19,7.5,29.0,frozen,60,True,medium,medium,pasta/rice frozen
6015323,Vand,65,46,4.0,20.0,ambient,365,False,low,high,soft drinks
6015439,Buldak Hot Chicken Flavour Ramen,56,30,5.482758620689655,22.0,frozen,90,True,medium,high,meat frozen
6015442,MadVarer til 7 kr.,364,73,2.430555555555556,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015443,MadVarer til 17 kr.,37,9,11.5,41.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015460,Root Beer,45,17,10.875,42.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015467,Mountain Dew Spark,34,29,4.964285714285714,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015479,Takis,33,22,5.142857142857143,42.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015504,Red Bull The Summer Edition,44,21,8.55,88.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015524,FROKOST,180,14,2.3076923076923075,6.0,refrigerated,14,True,medium,high,cheese
6015535,Boller,17,10,13.555555555555555,50.0,dry,7,True,low,high,bread products
6015694,"Capri-sun, Safari Fruits",184,88,2.0804597701149423,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015732,Slange,108,72,2.5211267605633805,13.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015792,Flæsk,94,14,13.461538461538462,35.0,frozen,90,True,medium,high,meat frozen
6015814,tilbud,259,37,2.055555555555556,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6015839,Banko,3,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015840,Sense OG,76,55,3.055555555555556,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015880,Unspecified,3,3,39.5,47.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015905,Carlsberg,35,16,9.8,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6015943,Øl Variable,70,20,9.210526315789474,21.0,ambient,365,False,low,high,alcoholic beverages
6015966,Unspecified,2963,138,1.3211678832116789,42.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016015,1-HOF Pilsner,895,135,1.3507462686567164,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016056,Unspecified,31,19,3.7222222222222223,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016083,Månedens drinks,157,45,3.8181818181818175,14.0,ambient,365,False,low,high,alcoholic beverages
6016086,Oksekød,10144,181,1.0055555555555555,2.0,refrigerated,2,True,high,high,meat fresh
6016087,Hakket oksekød,2146,181,1.0055555555555555,2.0,refrigerated,2,True,high,high,meat fresh
6016088,Kylling,1717,179,1.0168539325842696,2.0,refrigerated,2,True,high,high,meat fresh
6016089,Lammekød,2124,179,1.0168539325842696,2.0,refrigerated,2,True,high,high,meat fresh
6016114,Takis Dragon Sweet Chilli medium,57,34,4.787878787878788,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016121,Lemonade,129,77,2.3421052631578947,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016125,Anker Isflødebolle Kokos,12,8,17.142857142857142,69.0,dry,7,True,low,high,bread products
6016129,Ølkort 10 stk,51,27,3.3076923076923075,17.0,ambient,365,False,low,high,alcoholic beverages
6016256,SKATTEKORT BILLET,32,7,1.1666666666666667,2.0,dry,365,False,low,high,coffee/tea/hot drinks
6016307,Spinach Cod,126,36,5.114285714285714,98.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016339,Wintercoat Øl 6 fl.,23,6,7.0,13.0,ambient,365,False,low,high,alcoholic beverages
6016344,By Nett Riesling 6 fl.,22,11,6.6,16.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016375,Chapelle de la Bastide Chardonnay 6 fl.,25,4,10.666666666666666,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016393,Varer til 12 kr.,155,44,3.558139534883721,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016433,Ludwig Weissburgrunder Trocken 6 fl.,25,6,11.2,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016459,Fever-Tree 20 cl. 4 stk.,38,7,8.166666666666666,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016480,Schloss Bockfliess Gruner Veltlinier 6 fl.,50,12,4.181818181818182,13.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016489,Schloss Bockfliess Pinot Noir Klassik 6 fl.,42,8,6.428571428571429,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016497,Val de france 2 fl.,107,28,2.6296296296296298,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016572,Husets Rosë (glas),397,60,2.983050847457627,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016688,Karolina romkugle gluten fri,30,16,11.4,62.0,dry,365,False,low,high,coffee/tea/hot drinks
6016711,Vinigalicia Rías Altas 6 fl.,27,11,6.0,14.0,ambient,365,False,low,high,alcoholic beverages
6016733,Red Bull Energy Drink,186,90,1.98876404494382,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016734,Søbogaard 6 fl.,43,2,6.0,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016865,San Rocco Langhe Nebbiolo 6 fl.,36,11,6.2,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6016991,Corona,19,10,13.11111111111111,50.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6016992,Blanch 1664,65,22,7.333333333333333,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017007,Pall Mall Red,99,48,3.0851063829787235,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017011,Skjold Rød 100s,119,64,2.8253968253968256,38.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017013,Skjold Rød,104,66,2.6769230769230767,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017022,3-RETTERS MENU,127,21,3.3,11.0,dry,365,False,low,high,coffee/tea/hot drinks
6017047,Morgen tilbud,401,67,2.6666666666666665,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017057,Gavekort,43,24,6.956521739130435,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017061,Pita/Bread,11,8,5.142857142857143,15.0,frozen,60,True,medium,high,wraps/kebab frozen
6017079,Thai beef salad,423,147,1.2397260273972603,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6017099,2 - 1664 Blanc,551,117,1.5603448275862069,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017105,Blomster,2,2,29.0,29.0,dry,365,False,low,high,coffee/tea/hot drinks
6017110,11 Ølkort,174,103,1.7647058823529411,6.0,ambient,365,False,low,high,alcoholic beverages
6017144,Tt,51,26,5.64,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017167,Danskvand med citrus,4,2,51.0,51.0,frozen,90,True,medium,high,meat frozen
6017177,Cocacola glass,449,60,1.0338983050847457,2.0,ambient,365,False,low,high,soft drinks
6017229,Jean Louis Grande Reserve 6 fl.,27,5,10.5,15.0,frozen,90,True,medium,high,meat frozen
6017254,ølkort fyld op forskellig beløb,217,116,1.565217391304348,7.0,ambient,365,False,low,high,alcoholic beverages
6017277,Terre Sabaude Borbonica Barbera d’Alba 6 fl.,36,13,5.916666666666667,14.0,dry,365,False,low,high,coffee/tea/hot drinks
6017298,By Nett Grauburgunder 6 fl.,29,10,7.333333333333333,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017404,Faxe Kondi Booster,279,127,1.4285714285714286,6.0,dry,365,False,low,high,coffee/tea/hot drinks
6017425,Cocio Classic Sjokomelk,137,88,2.022988505747126,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6017461,"Pepsi Max 0,5L",253,118,1.5128205128205128,7.0,ambient,365,False,low,high,soft drinks
6017464,Coca-cola,158,92,1.967032967032967,8.0,ambient,365,False,low,high,soft drinks
6017499,Smoking Deluxe,124,68,2.5970149253731343,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6017501,Capri Sun,4,3,64.5,89.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017504,Kildevand,36,27,6.730769230769231,51.0,ambient,365,False,low,high,soft drinks
6017515,Blå Velo Styrke 3,109,78,2.051948051948052,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6017516,Grå Velo Styrke 5,257,115,1.4210526315789471,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6017517,Grå Velo Styrke 4,327,132,1.3129770992366412,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017533,Tuborg Squash (sukkerfri),1,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017534,Durum + Sodavand,454,126,1.432,22.0,ambient,365,False,low,high,alcoholic beverages
6017535,Tuborg Squash,5,5,35.0,109.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017536,Pitabrød + Sodavand,338,113,1.6160714285714286,23.0,ambient,365,False,low,high,soft drinks
6017537,Coca-Cola,71,43,4.142857142857143,15.0,ambient,365,False,low,high,soft drinks
6017538,Red Bull,4,4,48.333333333333336,111.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017539,Tuborg Classic,10,5,26.75,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017543,Faxe Kondi,143,71,2.414285714285714,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017545,Faxe Kondi Free,21,16,11.4,51.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017560,homieplatter,288,61,1.65,17.0,dry,365,False,low,high,coffee/tea/hot drinks
6017565,MANGO POMELO SALAD,85,41,2.4,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017569,WONTONS,172,60,1.8305084745762712,16.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017580,Mars bar,3,3,40.5,75.0,ambient,365,False,low,high,confectionery
6017588,Pizza Slice,685,160,1.1320754716981132,6.0,refrigerated,2,True,high,high,fresh pizza
6017589,Pizzaslice i æske,825,161,1.125,6.0,refrigerated,2,True,high,high,fresh pizza
6017591,Single bars,716,64,2.793650793650793,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017592,Chips,1044,69,2.588235294117647,28.0,ambient,180,False,low,high,shelf-stable snacks
6017593,Haribo,1029,65,2.75,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017594,Snickers,2,2,26.0,26.0,ambient,365,False,low,high,confectionery
6017596,Ramlose Danskvand,2,2,11.0,11.0,refrigerated,2,True,high,high,meat fresh
6017663,MadVarer 1 kr.,918,86,2.0588235294117645,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017692,Ribeye,53,18,10.588235294117649,70.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017702,Filter kaffe,172,49,1.2708333333333333,4.0,dry,365,False,low,high,coffee/tea/hot drinks
6017750,4 flaske tuborg,445,95,1.925531914893617,10.0,ambient,365,False,low,high,alcoholic beverages
6017768,Børnefødselsdag,57,5,38.75,80.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017780,Unspecified,566,75,2.310810810810811,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017796,Mix &match,201,20,8.473684210526315,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017842,Conde de Caralt Cava Semi-Sec 6 fl.,31,6,8.4,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017927,Fiskefrikadelle – 1 stk.,2681,118,1.5384615384615383,5.0,refrigerated,1,True,high,high,seafood fresh
6017928,Fiskefrikadeller – 4 stk.,3214,121,1.5,4.0,refrigerated,1,True,high,high,seafood fresh
6017929,Fiskefilet – 1 stk.,327,80,2.278481012658228,14.0,frozen,60,True,medium,high,seafood frozen
6017930,Fiskefileter – 3 stk.,398,80,2.278481012658228,12.0,dry,365,False,low,high,coffee/tea/hot drinks
6017931,Remoulade – 1 stk.,1601,118,1.5384615384615383,4.0,refrigerated,14,False,medium,high,sauces/condiments
6017932,Aioli – 1 stk.,22,13,8.0,53.0,refrigerated,14,False,medium,high,sauces/condiments
6017933,Tangsalat – 1 stk.,66,34,5.454545454545454,40.0,refrigerated,3,False,high,high,fresh salads/vegetables
6017934,Hjemmelavet Salat,867,97,1.875,11.0,refrigerated,3,False,high,high,fresh salads/vegetables
6017937,Fiskefars,480,87,2.0930232558139537,14.0,frozen,60,True,medium,high,seafood frozen
6017941,Marineret Sild,159,57,2.982142857142857,26.0,frozen,60,True,medium,high,seafood frozen
6017943,HP. Rejer,159,64,2.6507936507936507,25.0,frozen,60,True,medium,high,seafood frozen
6017945,Røget Ål – pakke,23,12,10.0,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017946,Røget Makrel,97,54,3.39622641509434,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6017947,Røget Sild,55,39,4.2631578947368425,21.0,frozen,60,True,medium,high,seafood frozen
6017949,Tapasanretning – 2 personer,9,6,21.6,56.0,refrigerated,1,False,high,medium,ready-to-eat meals
6018049,Unspecified,3385,177,1.0284090909090908,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018095,Entré,9372,170,1.0236686390532543,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018096,Fødselsdag,1956,70,2.3043478260869565,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6018105,Margaretha,652,122,1.421487603305785,5.0,refrigerated,1,False,high,medium,ready-to-eat meals
6018106,Pizza Med Kylling,409,113,1.5357142857142858,6.0,refrigerated,2,True,high,high,fresh pizza
6018108,Pizza med Pepperoni halal,787,117,1.4913793103448276,6.0,refrigerated,2,True,high,high,fresh pizza
6018110,Frugt & Grønt Tallerken,804,131,1.3307692307692307,5.0,refrigerated,3,False,high,high,fresh salads/vegetables
6018111,Muffin/Scon/cookies,849,135,1.2835820895522387,4.0,refrigerated,3,True,medium,medium,pastries fresh
6018122,Mini donut,2230,161,1.08125,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018146,Pølsehorn,1457,150,1.1610738255033557,4.0,ambient,365,False,low,high,alcoholic beverages
6018147,Kyllingespyd,928,106,1.6476190476190475,6.0,refrigerated,2,True,high,high,meat fresh
6018150,Dagens sandwich,596,115,1.5087719298245614,6.0,refrigerated,1,True,high,high,sandwiches fresh
6018152,Kylling Nugget 4 stk.,495,102,1.7128712871287128,6.0,refrigerated,2,True,high,high,meat fresh
6018156,Hot dog,612,117,1.4827586206896552,5.0,refrigerated,3,True,medium,high,processed meat
6018166,Iskaffe,484,127,1.3650793650793651,5.0,dry,365,False,low,high,coffee/tea/hot drinks
6018309,Alm. Kaffe/ Te,1376,148,1.1700680272108843,4.0,dry,365,False,low,high,coffee/tea/hot drinks
6018311,Kaffe Latte / Chai Latte,1878,164,1.0613496932515338,3.0,dry,365,False,low,high,coffee/tea/hot drinks
6018313,Cappuccino,498,118,1.4615384615384617,5.0,dry,365,False,low,high,coffee/tea/hot drinks
6018320,Slush Ice/ refil,6306,172,1.0116959064327486,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018322,Stor Slush Ice,2871,158,1.089171974522293,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018359,Strømper,8746,172,1.0116959064327486,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018365,Slikkepind,573,116,1.4956521739130435,7.0,ambient,365,False,low,high,confectionery
6018656,TEST 1,15,7,21.666666666666668,62.0,dry,365,False,low,high,coffee/tea/hot drinks
6018664,Vand,167,70,2.536231884057971,14.0,ambient,365,False,low,high,soft drinks
6018681,Unspecified,2,2,4.0,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018704,Afgang ølkort 1/2 vin,35,16,10.733333333333333,21.0,ambient,365,False,low,high,alcoholic beverages
6018709,Brandtex Sofie buks - Deer #40,2,2,20.0,20.0,dry,365,False,low,high,coffee/tea/hot drinks
6018711,Brandtex Sofie buks - Deer #44,2,2,7.0,7.0,dry,365,False,low,high,coffee/tea/hot drinks
6018712,Brandtex Sofie buks - Deer #46,2,2,23.0,23.0,dry,365,False,low,high,coffee/tea/hot drinks
6018764,SURDEJ BMO,215,41,4.375,34.0,dry,7,True,low,high,bread products
6018774,SODA / BRUS,724,151,1.2066666666666668,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018798,Sunday Bluse Røde Cirkler #XL,2,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6018801,Sunday Bluse Røde Cirkler #4XL,3,3,15.0,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6018824,Signature Bluse Dyreprint #S,2,2,19.0,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6018831,Signature Bluse Dyreprint #4XL,2,2,35.0,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6018844,Sunday Turtleneck Bordeaux #XXL,2,2,34.0,34.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6018894,Sunday Bluse Bark Pink #L,2,2,7.0,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
6018966,Pepsi Max,222,127,1.4206349206349207,7.0,ambient,365,False,low,high,soft drinks
6018980,Sunday Bluse leaf creme/blå #L,3,3,26.0,51.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6019005,Sunday bluse Bark Navy #3XL,2,2,30.0,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6019006,Sunday bluse Bark Navy #4XL,2,2,105.0,105.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6019048,Tempureje,68,9,20.0,67.0,dry,365,False,low,high,coffee/tea/hot drinks
6019064,Sunday Veste Sort #L,2,2,15.0,15.0,dry,365,False,low,high,coffee/tea/hot drinks
6019089,Pølsemix-tilbud,72,30,6.0344827586206895,20.0,ambient,365,False,low,high,alcoholic beverages
6019134,Melila w's alm. Jeans #40,3,3,17.0,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
6019135,Melila w's alm. Jeans #42,4,2,1.0,1.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
